Table_data_1	Table_data_date	Latitude	Longitude
"Tuesday, 8th. Fresh breezes and Cloudy weather. P.M. variation by the Mean of 12 Azimuths 5 degrees 26 minutes East, and by an Amplitude in the Morning 7 degrees 52 minutes. At 6 a.m. saw the Land of Brazil bearing North-West 1/2 North, distance 8 or 10 leagues. At 8 Sounded, had 37 fathoms, Coarse Sand, broken Shells, and Coral Rocks. At 9 brought too and Spoke with a Fishing Boat, who informed us that the land in sight lay to the Southward of Santo Espiritu. It appears high and Mountainous; the drawing Number (3) exhibits a View of this Land as it appeared from the Ship (A), being near to Santo Espiritu, and a remarkable hill (B) bore North-West 1/2 North, distance 7 or 8 leagues. Made Sail in Shore, the wind being Southerly. Had from the above Depth to 14 fathoms the same sort of Bottom. Found the Ship at Noon by Observation 10 Miles to the Southward of account, which I suppose to be occasioned by a Current setting between the South and West. Wind North-North-East, North by West, South-South-West to South by West; course South 50 degrees West; distance 140 miles; latitude 21 degrees 16 minutes South, longitude 37 degrees 35 minutes West."	1768-11-08	-21.2666666666667	-37.5833333333333
"Thursday, 10th. Moderate breezes and Hazey upon the Land. Stood in for the Shore South-West 1/2 West. Depth of water from 10 to 9 fathoms and from 9 to 16 fathoms, being then 4 Leagues from the Land. From 16 fathoms it shoalded gradually to 5 fathoms; then we tacked, being about 1 1/2 Leagues from the Shore. The extreams of the Land to the Southward, which we took for Cape St. Thomas, bore South 3/4 West, distance 4 leagues. The Land from Cape St. Thomas to the Northward lies North by East 1/2 East. Along the Shore is low land covered with Wood and Sandy Beaches, but inland are very high Mountains, the greatest part of them being hid in the Clouds. Stood off until 5 in the Morning East and East by South. Depth of Water 10, 20, 16, 23, and 30 fathoms. At Noon Latitude Observed 21 degrees 30 minutes; Depth of Water 14 fathoms; Grey sand with black Specks. Extreams of the Land from South-West by West to North-North-West; distance 12 or 14 leagues. Wind South-South-East, South-East by South, South by East; course East 1/4 South; distance 17 miles; latitude 21 degrees 30 minutes South, longitude 37 degrees 43 minutes West per account."	1768-11-10	-21.5	-37.7166666666667
"Friday, 11th. First and Latter parts, moderate breezes and fair, but Cloudy and Hazey over the Land; middle, a fresh breeze and Cloudy. At 8 tack'd and Stood to the North-East. Extream of the Land to the southward, which we took for Cape St. Thomas, South-West 1/2 South; distance 5 or 6 leagues; Depth of Water 13 fathoms, Grey sand. At 11 a.m. tack'd in 14 fathoms and Stood to the South-South-East, and at 3 a.m. Stood over a Shoal or Bank of 6 fathoms, afterwards the Depth increased to 30 fathoms, at Noon in 36 fathoms. Latitude Observed 22 degrees 37 minutes South, which is 10 miles to the Southward of the Log. No Land in sight. Wind South-East to East; course South 5 degrees West; distance 67 miles; latitude 23 degrees 37 minutes South, longitude 37 degrees 49 minutes West."	1768-11-11	-22.6166666666667	-37.8166666666667
"Friday, 9th. Genteel light breezes and Clear weather. At 3 a.m. the Fore top-gallant Mast broke short by the Cap; the Carpenter employed making another. Wind North, North-East, South-South-West; course South 22 degrees East; distance 32 miles; latitude 24 degrees 46 minutes South, longitude 42 degrees 16 minutes West."	1768-12-09	-24.7666666666667	-42.2666666666667
"Saturday, 10th. Moderate breezes with some flying showers of Rain the first part. Wind southerly; course, South-East 1/2 East; distance 75 miles; latitude 25 degrees 34 minutes South, longitude 41 degrees 12 minutes West."	1768-12-10	-25.5666666666667	-41.2
"Sunday, 11th. Little wind and Clear weather the Most part of this day. Serv'd Slops* (* Slops are materials for making clothes.) to the People. Wind southerly; course South 20 degrees East; distance 9 miles; latitude 25 degrees 43 minutes South, longitude 41 degrees 8 minutes West."	1768-12-11	-25.7166666666667	-41.1333333333333
"Monday, 12th. First part, light Airs; remainder, Genteel breezes and Clear weather. Found the variation of the Compass by the Evening Amplitude and an Azimuth in the Morning to be 8 degrees 30 minutes East, and the Observed Latitude at Noon to be short of that given by the Log 10 Miles. Exercised the People at Great Guns and Small Arms. Wind variable; course South-South-West; distance 34 miles; latitude 26 degrees 14 minutes South, longitude 41 degrees 23 minutes West."	1768-12-12	-26.2333333333333	-41.3833333333333
"Tuesday, 13th. First part Gentle breezes and Clear, remainder a Steady Gale. The weather a little hazey. Variation 8 degrees 23 minutes East. Wind North-East and North-North-East; course South 19 degrees 40 minutes West; distance 113 miles; latitude 28 degrees 0 minutes South, longitude 42 degrees 6 minutes West."	1768-12-13	-28	-42.1
"Wednesday, 14th. First and latter parts, fresh breezes and Cloudy; middle, little wind, with Thunder, Lightning and Rain. The Caulkers employed Caulking the Ship's Decks. Wind, North-West, West, South by West; course South 16 degrees East; distance 87 miles; latitude 29 degrees 24 minutes South, longitude 41 degrees 55 minutes West."	1768-12-14	-29.4	-41.9166666666667
"Thursday, 15th. The first part a fresh Gale and dark Cloudy weather; Remainder, little wind and clear; a large swell from South-West. Wind South-West by South, South, East-South-East; course South 14 degrees 15 minutes East; distance 45 miles; latitude 30 degrees 8 minutes South, longitude 41 degrees 39 minutes West."	1768-12-15	-30.1333333333333	-41.65
"Friday, 16th. Genteel breezes and Clear weather. Variation 9 degrees 36 minutes East. Wind East-North-East, North-West, North-East; course South 32 degrees West: distance 86 miles; latitude 31 degrees 21 minutes South, longitude 42 degrees 32 minutes West."	1768-12-16	-31.35	-42.5333333333333
"Saturday, 17th. Hazey with frequent Showers of Rain all the Fore and Middle part; latter, Clear weather with a Gentle breeze of wind. Wind, variable from North-West, South-West, to South-South-East; course South 14 degrees West; distance 56 miles; latitude 32 degrees 15 minutes South, longitude 42 degrees 48 minutes West."	1768-12-17	-32.25	-42.8
"Sunday, 18th. First part, light winds; remainder, fresh breezes and Clear weather. Variation 11 degrees 3 minutes East. Wind, South-East to North-East; course South 51 West; distance 43 miles; latitude 32 degrees 42 minutes South, longitude 43 degrees 27 minutes West."	1768-12-18	-32.7	-43.45
"Monday, 19th. A steady fresh breeze and fair weather. At half-past 5 p.m. Longitude in per Observation of the sun and moon 43 degrees 38 minutes West from Greenwich. Variation 11 degrees 3 minutes East. The Observed Latitude exceeds that given by the Log 7 Miles. Wind northerly; course South-West; distance 116 miles; latitude 34 degrees 4 minutes South, longitude 45 degrees 6 minutes West."	1768-12-19	-34.0666666666667	-45.1
"Tuesday, 20th. A fresh breeze of Wind and hazey. Variation 13 degrees 44 minutes East. Observed Latitude exceeds that given by the Log 11 miles. Wind north; course South-West 1/4 South; distance 160 miles; latitude 36 degrees 2 minutes South, longitude 47 degrees 14 minutes West."	1768-12-20	-36.0333333333333	-47.2333333333333
"Friday, 23rd. Light Airs and Clear weather. Saw some Turtle upon the Water but could not catch any. Sounded no ground with 200 fathoms. Variation 15 degrees 40 minutes East. Wind southerly; course North 48 degrees West; distance 33 miles; latitude 36 degrees 46 minutes South, longitude 49 degrees 32 minutes West."	1768-12-23	-36.7666666666667	-49.5333333333333
"Saturday, 24th. First part Calm; remainder a Genteel breeze and fine Clear weather. This night had 2 Sets of Observations of the Moon and the Star Aldebaran, which gave the Longitude 49 degrees 54 minutes 15 seconds West; the first sett gave 49 degrees 55 minutes 15 seconds, and the Second 49 degrees 53 minutes 15 seconds. Wind calm, north-easterly; course South 50 degrees West; distance 39 miles; latitude 37 degrees 11 minutes South, longitude 50 degrees 32 minutes West."	1768-12-24	-37.1833333333333	-50.5333333333333
"Sunday, 25th. Fresh breezes and fine Clear weather. Wind North-East by North to North; course South 50 degrees West; distance 116 miles; latitude 38 degrees 37 minutes South, longitude 52 degrees 5 minutes West."	1768-12-25	-38.6166666666667	-52.0833333333333
"Monday, 26th. A Fresh breeze of Wind and Cloudy weather; passed by some Rock Weed. At noon the Observed latitude 26 Miles to the Southward of the Log, which I believe is chiefly owing to her being Generally steer'd to the Southward of her Course. Yesterday being Christmas Day the people were none of the Soberest. Wind North; course South-West; distance 158 miles; latitude 40 degrees 19 minutes South, longitude 54 degrees 30 minutes West."	1768-12-26	-40.3166666666667	-54.5
"Tuesday, 27th. Fresh breezes and Hazey with Squalls which Obliged us during the Night to take in the small Sails and 2 reefs in the Topsails which were let out in the Morning. Wind northerly; course South 50 degrees West; distance 123 miles; latitude 41 degrees 38 minutes South, longitude 56 degrees 15 minutes West."	1768-12-27	-41.6333333333333	-56.25
"Wednesday, 28th. First part Strong Gales and Cloudy, which Obliged us to get down Top-Gallant Yards. At 8 p.m. it blew a Storm of Wind with Rain which brought us under our Mainsail with her Head to the Westward. Sounded 50 fathoms, fine brown Sand; at midnight had 40 fathoms, the same bottom. At 4 a.m. had 46 fathoms Coral Rock. The weather being more Moderate, made Sail under the Courses and Set the Topsails with 2 Reefs in. Wind South-East to South; latitude 40 degrees 49 minutes South, longitude 58 degrees 29 minutes West."	1768-12-28	-40.8166666666667	-58.4833333333333
"Thursday, 29th. First part moderate breezes and Cloudy; remainder fresh breezes and Clear. P.M. loosed all the Reefs out, and got Topgallant Yards a Cross. Variation per Azimuth 16 degrees 12 minutes, per Amplitude 16 degrees 32 minutes; Mean of the Two 16 degrees 22 minutes East. Between 9 and 10 a.m. took 7 sets of Observations between the sun and moon to find the Longitude of the Ship. Each set Consists of three Observations; the Mean of the whole gave 59 degrees 18 minutes 34 seconds West of Greenwich. The result of each set was as follows: viz., 1st set, 59 degrees 8 minutes; Second, 59 degrees 21 minutes; Third, 59 degrees 34 minutes; Fourth, 59 degrees 17 minutes; Fifth, 59 degrees 11 minutes 45 seconds; Sixth, 59 degrees 19 minutes 30 seconds; and the Seventh, 59 degrees 20 minutes 45 seconds. The greatest differance between any two--viz., the first and third--is but 26 minutes, and the mean of these two differ from the mean of the whole only 2 minutes 26 seconds. This shews to what degree of accuracy these observations can be made even by Different Persons, for four of these were made and computed by Mr. Green and the rest by myself. The Longitude given by the Ship, reckoning from the last Observation 5 Days ago, differs only 8 Miles from the Observation, which shews that we have not been in any Currents. Soundings from 40 to 47. Wind North-Easterly; course South 46 degrees 30 minutes West; distance 81 miles; latitude 41 degrees 45 minutes South, longitude 59 degrees 37 minutes West."	1768-12-29	-41.75	-59.6166666666667
"Friday, 30th. Little wind, and sometimes Calm; the first part Clear weather, remainder Foggy and Hazey. Soundings from 44 to 49 fathoms; Grey sandy Bottom. Caught both this Morning and last Night a great Number of insects. Some were upon the Wing, but the greater part were upon the water, and many of these alive and of such sort as cannot fly far; and yet at this Time we could not be less than 30 Leagues from Land. Wind variable; course South 30 degrees West; distance 54 miles; latitude 42 degrees 32 minutes South, longitude 60 degrees 15 minutes West."	1768-12-30	-42.5333333333333	-60.25
"Saturday, 31st. Cloudy weather, with some Lightning and a few showers of rain. Variation 18 degrees 36 minutes East. Soundings from 46 to 50 fathoms; fine dark sand. Wind South-Easterly; course South 18 degrees West; distance 43 miles; latitude 43 degrees 14 minutes South, longitude 60 degrees 26 minutes West."	1768-12-31	-43.2333333333333	-60.4333333333333
